app_name,user_name,rating,review,thumbs_up,date,casefolded_review
Duolingo,Aqeela's Corner,5,"saya suka,saya pintar bahasa Inggris dari aplikasi ini",0,2025-10-10,"saya suka,saya pintar bahasa inggris dari aplikasi ini"
Duolingo,abu farhan,1,Pemerintah Indo gimana nih aplikasi pro LGBT didiemin aja. bukannya direvisi,0,2025-10-10,pemerintah indo gimana nih aplikasi pro lgbt didiemin aja. bukannya direvisi
Duolingo,Imah rokhimah,5,"bagus banget bisa belajar semua kursus aku jadi bisa matematika dan bahasa inggris,pokoknya Duolingo paling baguss deh!!",0,2025-10-10,"bagus banget bisa belajar semua kursus aku jadi bisa matematika dan bahasa inggris,pokoknya duolingo paling baguss deh!!"
Duolingo,Halimah Bangun,5,"ini lumayan sih buat belajar bahasa, terus bisa luangin waktu pas mau belajar bahasa daripada nunggu ke sekolah 🙂👍",0,2025-10-10,"ini lumayan sih buat belajar bahasa, terus bisa luangin waktu pas mau belajar bahasa daripada nunggu ke sekolah 🙂👍"
Duolingo,John Saroi,5,selalu bagus aplikasinya,0,2025-10-10,selalu bagus aplikasinya
Duolingo,Lintang wahyu prihatini,5,"assalamualaikum.Hallo nama saya lintang wa hyu prihatini.putri Anak sulung pertama Bu Nung(Siti sutichah)faseh sudah bisa bahasa Inggris mulai sejak kecil mulai sekolah SD,sampai remaja SMP dan SMA.jadi sampai sekarang mahir.saya kasih bintang 5 karena mencapai juara 1 🏆peringkat 🥇 sekarang menjadi juara 3 peringkat🥉dapat nilai 💯. lalu peringkat 3🥉dan berusaha mulai nol ada kesalahan Terima kasih😌🙏.wasalamualaikum.",0,2025-10-10,"assalamualaikum.hallo nama saya lintang wa hyu prihatini.putri anak sulung pertama bu nung(siti sutichah)faseh sudah bisa bahasa inggris mulai sejak kecil mulai sekolah sd,sampai remaja smp dan sma.jadi sampai sekarang mahir.saya kasih bintang 5 karena mencapai juara 1 🏆peringkat 🥇 sekarang menjadi juara 3 peringkat🥉dapat nilai 💯. lalu peringkat 3🥉dan berusaha mulai nol ada kesalahan terima kasih😌🙏.wasalamualaikum."
Duolingo,Desta Ameliya,5,mantappp,0,2025-10-10,mantappp
Duolingo,Mas Al.,5,sehari dah hafal banyak hal,0,2025-10-10,sehari dah hafal banyak hal
Duolingo,Meca,5,apakah ini bayar??,0,2025-10-09,apakah ini bayar??
Duolingo,Sujiati,5,bagus otak ku jadi pintar,0,2025-10-09,bagus otak ku jadi pintar
Duolingo,Lulu Ilmaknunah,5,bagus untuk belajar,0,2025-10-09,bagus untuk belajar
Duolingo,Sukses TV,5,𝐛𝐚𝐠𝐮𝐬 𝐛𝐚𝐧𝐠𝐞𝐭 𝐚𝐤𝐮 𝐥𝐚𝐧𝐠𝐬𝐮𝐧𝐠 𝐭𝐚𝐮 𝐦𝐚𝐧𝐭𝐚𝐩,0,2025-10-09,𝐛𝐚𝐠𝐮𝐬 𝐛𝐚𝐧𝐠𝐞𝐭 𝐚𝐤𝐮 𝐥𝐚𝐧𝐠𝐬𝐮𝐧𝐠 𝐭𝐚𝐮 𝐦𝐚𝐧𝐭𝐚𝐩
Duolingo,Muhammad Jibril Muttaali,4,iklan yang terlalu lama,0,2025-10-09,iklan yang terlalu lama
Duolingo,Intan Dinda ainur permata sari,5,duolingo ini sangat bagus dan bikin saya bisa bahasa Inggris secepatnya🤩🤩,0,2025-10-09,duolingo ini sangat bagus dan bikin saya bisa bahasa inggris secepatnya🤩🤩
Duolingo,Eveline Pristina,5,bagus bangett,0,2025-10-09,bagus bangett
Duolingo,Din Saepudin,4,mengapa untuk penutur bahasa Indonesia tidak ada kursus catur?,9,2025-10-09,mengapa untuk penutur bahasa indonesia tidak ada kursus catur?
Duolingo,MMN.U Ilham.A,5,sangat berguna untuk belajar bahasa🥰🥰🥰,0,2025-10-09,sangat berguna untuk belajar bahasa🥰🥰🥰
Duolingo,Muhammad arif Arif,5,"Alhamdulillah, saya memakai aplikasi ini sangat membantu untuk belajar bahasa inggris.",0,2025-10-09,"alhamdulillah, saya memakai aplikasi ini sangat membantu untuk belajar bahasa inggris."
Duolingo,shim jake,5,bagus. aku SYUKAK,0,2025-10-09,bagus. aku syukak
Duolingo,Cinta Beyndra,5,sangat membantu love you banget sama aplikasi nya,0,2025-10-09,sangat membantu love you banget sama aplikasi nya
Duolingo,Fadly Sukma,5,good apps,0,2025-10-09,good apps
Duolingo,Aspect GOOD LUCK,5,bagus untuk yang mau belajar bahasa disini dan tidak terlalu sulit untuk memahami nya,0,2025-10-09,bagus untuk yang mau belajar bahasa disini dan tidak terlalu sulit untuk memahami nya
Duolingo,Rafa Isha,5,sungguh bisa buat belajar online sampai kita bisa bahasa Jepang,0,2025-10-09,sungguh bisa buat belajar online sampai kita bisa bahasa jepang
Duolingo,fitri wulandari,5,bagus,0,2025-10-09,bagus
Duolingo,Yuvan Anto,5,ini bagus,0,2025-10-09,ini bagus
Duolingo,Brian Nainggolan,5,aplikasi ini sangat membantu untuk pembelajaran ku di sekolah sekarang aku sudah lebih baik di inggris,0,2025-10-09,aplikasi ini sangat membantu untuk pembelajaran ku di sekolah sekarang aku sudah lebih baik di inggris
Duolingo,Ari Mustika,5,sangat bagus untuk belajar bahasa apapun,0,2025-10-09,sangat bagus untuk belajar bahasa apapun
Duolingo,Made Topayanti,5,gamenya sangat baru buat yang mau belajar bahasa Inggris,0,2025-10-09,gamenya sangat baru buat yang mau belajar bahasa inggris
Duolingo,Yumna Naa,5,"ini benar benar bagus,saya belajar bahasa china jadi lancar kan aplikasi ini!",0,2025-10-09,"ini benar benar bagus,saya belajar bahasa china jadi lancar kan aplikasi ini!"
Duolingo,Alviyah Putri,5,berrgunaa bgttt plllssss,0,2025-10-09,berrgunaa bgttt plllssss
Duolingo,Jonathan Alexander,5,"game ini mengajari kami agar menjadi teladan, bijak dan pintar",0,2025-10-09,"game ini mengajari kami agar menjadi teladan, bijak dan pintar"
Duolingo,Oke Satuduaempat,5,keren kau burung bisa melatih skil berbahasa yang baik,0,2025-10-09,keren kau burung bisa melatih skil berbahasa yang baik
Duolingo,Diana septiani,5,sangat bagus,0,2025-10-09,sangat bagus
Duolingo,Hamdan Fuad Hilali,4,ini bagus untuk belajar,0,2025-10-09,ini bagus untuk belajar
